,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,1.359325923076923,0.0014611224326912648,26.42792307692308,0.0025407914715250947,31.22939469230769,0.006499925660931546,89.25275369230768,0.70200449407907
