,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,1.3032861875,0.0004911932815539596,26.41071875,0.003598909339994859,31.196954812499996,0.006187115803413608,89.26725375,0.32120875970183194
