,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,1.7066890315789476,0.0005960341822170725,26.326926315789468,0.007714978057427495,31.104760263157896,0.00626333090163537,89.72690080000001,0.36536922911723096
