,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,2.5718768085106385,0.0011165407566247503,26.349319148936168,0.0036676062283050232,31.128588531914897,0.010228290570454565,89.78422227659574,0.2644814393793202
