,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,1.339373935483871,0.0005080893009827445,26.388935483870963,0.005031741081797865,31.221450500000007,0.016730946076203814,89.34476412903227,0.474416394982145
