,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,5.977121781250001,0.0023430069142161797,25.59963541666667,0.009578752301825231,30.416137697916668,0.006221598240738974,88.89081407291667,0.296479155006027
