,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,1.9165945210084037,0.002077316764153768,25.747588235294117,0.009765667665502813,30.706239873949585,0.012734053142573495,89.04453457983195,0.2769773082264627
