,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,3.0334466447368422,0.0012171146013155484,25.712500000000002,0.0066934767930385665,30.63222504605264,0.0221583817835962,88.85684042105264,0.28106322742994244
