,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,3.1749811999999995,0.0012726962952723522,25.257550000000002,0.0032783379935571334,30.00036615,0.004813031656606732,17.982158500000004,0.005993929524944164
