,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,1.6634270256410257,0.00048601115778997743,25.805923076923072,0.005837037426397386,30.71269197435898,0.0078998515711055,89.10857628205127,0.8095773725823101
