,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,3.1461355542168676,0.0009846829867576259,25.56646987951807,0.008076945249524283,30.422893048192773,0.020406688188950525,88.93272760240964,0.1909716132410853
