,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,3.0441165789473685,0.010670253087640105,25.675473684210527,0.0046466560817839475,30.5172632631579,0.0037085034482232473,88.90409782894739,0.8309591799994153
