,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,2.6805841000000004,0.002257938504477037,26.362199999999994,0.0027313000567495017,31.205741900000003,0.005101702391359023,89.55940104999999,0.5867144731305416
