,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,3.367409659090909,0.0013752645851746138,26.355136363636362,0.0018658523410703374,31.18516261363636,0.003808738112526372,89.71200586363635,0.29990461091036813
