,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,2.6776570377358495,0.0011090148945401264,26.35716981132075,0.0021078098179275083,31.2146039245283,0.0034839279602252083,89.46978666037737,0.47172335656059167
