,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,3.3430275999999997,0.0013369069177271036,26.361,0.002449489742783368,31.179083066666667,0.0019392525524595614,89.18799253333333,0.7381871621447443
