,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,3.351983153846154,0.0014304759749093916,26.435282051282048,0.0020374533872122118,31.26817535897436,0.002191180123283975,17.775568000000003,0.012843248720332066
