,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,3.3081706666666664,0.0012144100674673281,26.359461538461538,0.0021584200518700264,31.203035794871795,0.0019430430954413655,89.61133328205129,0.4226691939263566
