,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,1.3377645999999999,0.0005886544657097211,25.97964,0.002017523234066945,30.955704480000005,0.003510801938247649,88.66633836000001,0.8230453797093739
