,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,1.3360795263157896,0.0007101309270254187,25.983947368421056,0.0022117790936265246,30.948631368421047,0.0018423405368547287,88.79509831578947,1.0983001571693003
