date,time,TLoad,TAmp,TPlate,T4,VDetector,Elevation,V3,V4,Sky,Hot,Amp,Noise,LOMHz
21.09.2020,15:06:47.656981,23.971,28.705931,25.296728,-120.773992,2.198921,12.054177,2.521136,0.832294,0,1,1,0,18485
21.09.2020,15:06:48.148335,23.966,28.706901,25.296166,-120.725919,2.198911,12.053743,2.521276,0.836057,0,1,1,0,18485
21.09.2020,15:06:48.661907,23.967,28.703575,25.295684,-120.68218,2.199209,12.054021,2.521431,0.832566,0,1,1,0,18485
21.09.2020,15:06:49.148355,23.975,28.709774,25.301051,-120.635161,2.20004,12.051627,2.521185,0.831497,0,1,1,0,18485
21.09.2020,15:06:49.663933,23.975,28.709116,25.300326,-120.58798,2.19875,12.052841,2.521186,0.831943,0,1,1,0,18485
21.09.2020,15:06:50.155811,23.974,28.711254,25.300983,-120.54687,2.198318,12.048332,2.521476,0.833643,0,1,1,0,18485
21.09.2020,15:06:50.647737,23.973,28.709193,25.301631,-120.502459,2.199824,12.053552,2.521431,0.83194,0,1,1,0,18485
21.09.2020,15:06:51.162547,23.974,28.712657,25.301738,-120.45588,2.199539,12.053153,2.521156,0.830033,0,1,1,0,18485
21.09.2020,15:06:51.656435,23.976,28.710963,25.301546,-120.409689,2.19842,12.053743,2.521406,0.835267,0,1,1,0,18485
21.09.2020,15:06:52.156607,23.978,28.712925,25.305612,-120.364835,2.199575,12.050725,2.521192,0.831804,0,1,1,0,18485
21.09.2020,15:06:52.648759,23.974,28.709543,25.30489,-120.324257,2.199385,12.052494,2.521212,0.829765,0,1,1,0,18485
21.09.2020,15:06:53.150354,23.98,28.717121,25.307122,-120.285123,2.198808,12.052043,2.521247,0.829728,0,1,1,0,18485
21.09.2020,15:06:53.663367,23.979,28.71322,25.303405,-120.249151,2.200702,12.05409,2.521151,0.826845,0,1,1,0,18485
21.09.2020,15:06:54.148758,23.983,28.719316,25.310514,-120.214801,2.19846,12.051263,2.521329,0.830539,0,1,1,0,18485
21.09.2020,15:06:54.663464,23.98,28.717073,25.307845,-120.186822,2.199607,12.051783,2.521222,0.826043,0,1,1,0,18485
21.09.2020,15:06:55.148909,23.975,28.713608,25.305976,-120.161122,2.200093,12.048453,2.521335,0.831022,0,1,1,0,18485
21.09.2020,15:06:55.663402,23.981,28.717447,25.306942,-120.13161,2.200006,12.051662,2.521183,0.832527,0,1,1,0,18485
21.09.2020,15:06:56.148140,23.982,28.719135,25.307333,-120.104839,2.199588,12.055963,2.521496,0.83274,0,1,1,0,18485
21.09.2020,15:06:56.663930,23.984,28.719677,25.310325,-120.075812,2.198867,12.052512,2.521555,0.83234,0,1,1,0,18485
21.09.2020,15:06:57.155817,23.982,28.718171,25.311327,-120.042252,2.199383,12.055131,2.521533,0.832488,0,1,1,0,18485
21.09.2020,15:06:57.649832,23.983,28.718278,25.31018,-120.005766,2.200359,12.060577,2.521415,0.836711,0,1,1,0,18485
21.09.2020,15:06:58.162933,23.984,28.720514,25.312834,-119.966453,2.199674,12.049511,2.521397,0.831815,0,1,1,0,18485
21.09.2020,15:06:58.649844,23.984,28.718702,25.311263,-119.927041,2.199736,12.048696,2.521355,0.829847,0,1,1,0,18485
21.09.2020,15:06:59.162334,23.984,28.719346,25.311416,-119.885382,2.19913,12.051194,2.521245,0.836905,0,1,1,0,18485
21.09.2020,15:06:59.649054,23.987,28.723974,25.316235,-119.841403,2.200093,12.053396,2.521365,0.832122,0,1,1,0,18485
21.09.2020,15:07:00.162856,23.985,28.718864,25.314056,-119.8012,2.200614,12.055235,2.521088,0.832492,0,1,1,0,18485
21.09.2020,15:07:00.648927,23.987,28.722992,25.313351,-119.760541,2.198843,12.051731,2.521409,0.828785,0,1,1,0,18485
21.09.2020,15:07:01.163281,23.987,28.720765,25.315607,-119.719033,2.199686,12.05357,2.521536,0.833544,0,1,1,0,18485
21.09.2020,15:07:01.657197,23.989,28.726022,25.318894,-119.674824,2.199882,12.057264,2.521647,0.832236,0,1,1,0,18485
21.09.2020,15:07:02.148248,23.984,28.721076,25.317848,-119.637265,2.200053,12.055009,2.521413,0.835623,0,1,1,0,18485
21.09.2020,15:07:02.663396,23.99,28.725307,25.317362,-119.603131,2.200068,12.054645,2.521806,0.83268,0,1,1,0,18485
21.09.2020,15:07:03.148276,23.99,28.728974,25.318122,-119.566757,2.199003,12.057056,2.521735,0.835667,0,1,1,0,18485
21.09.2020,15:07:03.664006,23.988,28.722844,25.318653,-119.536172,2.197462,12.054749,2.521493,0.826731,0,1,1,0,18485
21.09.2020,15:07:04.156280,23.995,28.726756,25.319541,-119.506853,2.199923,12.041655,2.521541,0.832875,0,1,1,0,18485
21.09.2020,15:07:04.648471,23.992,28.725506,25.320729,-119.486117,2.199129,12.053327,2.521471,0.828244,0,1,1,0,18485
21.09.2020,15:07:05.162185,23.991,28.724332,25.320324,-119.467749,2.199147,12.056952,2.521319,0.835956,0,1,1,0,18485
21.09.2020,15:07:05.648886,23.996,28.727419,25.321342,-119.454626,2.199163,12.0488,2.521244,0.82871,0,1,1,0,18485
21.09.2020,15:07:06.162031,23.989,28.723445,25.320262,-119.441757,2.199073,12.051714,2.521226,0.834336,0,1,1,0,18485
21.09.2020,15:07:06.647650,23.992,28.727644,25.322195,-119.429119,2.198988,12.049772,2.52121,0.836316,0,1,1,0,18485
21.09.2020,15:07:07.162608,23.994,28.72585,25.322394,-119.413898,2.201492,12.056206,2.521309,0.831555,0,1,1,0,18485
21.09.2020,15:07:07.656461,23.998,28.727814,25.325908,-119.399856,2.201376,12.058062,2.521445,0.830754,0,1,1,0,18485
21.09.2020,15:07:08.146827,23.995,28.727875,25.324252,-119.38743,2.200136,12.060091,2.521407,0.83602,0,1,1,0,18485
21.09.2020,15:07:08.662358,23.999,28.726224,25.323268,-119.37001,2.202836,12.056032,2.520949,0.831883,0,1,1,0,18485
21.09.2020,15:07:09.156635,23.999,28.732057,25.326861,-119.353309,2.201567,12.048453,2.520774,0.830989,0,1,1,0,18485
21.09.2020,15:07:09.648755,23.999,28.73063,25.327245,-119.332363,2.200904,12.055668,2.521281,0.834194,0,1,1,0,18485
21.09.2020,15:07:10.162408,23.997,28.730559,25.327917,-119.306976,2.202903,12.048037,2.520694,0.835345,0,1,1,0,18485
21.09.2020,15:07:10.656786,23.997,28.731138,25.328892,-119.282466,2.201502,12.050535,2.521542,0.830198,0,1,1,0,18485
21.09.2020,15:07:11.148244,23.995,28.729203,25.326429,-119.253437,2.201287,12.049338,2.521154,0.829073,0,1,1,0,18485
21.09.2020,15:07:11.661892,23.997,28.730274,25.329009,-119.223201,2.200154,12.051662,2.521145,0.82873,0,1,1,0,18485
21.09.2020,15:07:12.148295,24,28.733485,25.330901,-119.194921,2.2012,12.053656,2.521263,0.83039,0,1,1,0,18485
21.09.2020,15:07:12.664103,23.998,28.729298,25.330054,-119.169265,2.20224,12.053414,2.521799,0.833202,0,1,1,0,18485
21.09.2020,15:07:13.155886,24.002,28.733465,25.332585,-119.146258,2.20191,12.059779,2.521495,0.832832,0,1,1,0,18485
21.09.2020,15:07:13.656934,24.002,28.736725,25.331307,-119.125534,2.200626,12.05109,2.521447,0.834295,0,1,1,0,18485
21.09.2020,15:07:14.148405,23.998,28.730934,25.329219,-119.106179,2.201152,12.053153,2.521234,0.831394,0,1,1,0,18485
21.09.2020,15:07:14.662812,24.004,28.737522,25.333902,-119.086316,2.200949,12.05442,2.521302,0.831494,0,1,1,0,18485
21.09.2020,15:07:15.147799,24.004,28.739045,25.336619,-119.068574,2.201847,12.052598,2.521464,0.835156,0,1,1,0,18485
21.09.2020,15:07:15.662377,24.004,28.735051,25.334037,-119.050318,2.20131,12.06134,2.521182,0.830652,0,1,1,0,18485
21.09.2020,15:07:16.147682,24.007,28.739346,25.336998,-119.032471,2.200967,12.051055,2.521192,0.830812,0,1,1,0,18485
21.09.2020,15:07:16.662406,24.006,28.735616,25.331827,-119.013629,2.200454,12.04854,2.52151,0.835361,0,1,1,0,18485
21.09.2020,15:07:17.147662,24.003,28.734901,25.333223,-118.996954,2.203177,12.053119,2.521229,0.831696,0,1,1,0,18485
21.09.2020,15:07:17.648296,24.007,28.741837,25.336052,-118.976912,2.201008,12.054367,2.521468,0.830078,0,1,1,0,18485
21.09.2020,15:07:18.162481,24.013,28.739506,25.334918,-118.956815,2.201872,12.056969,2.521208,0.830989,0,1,1,0,18485
21.09.2020,15:07:18.647238,24.008,28.741865,25.338083,-118.937492,2.201513,12.052425,2.521378,0.831046,0,1,1,0,18485
21.09.2020,15:07:19.161539,24.007,28.742426,25.338385,-118.9158,2.198806,12.049303,2.52124,0.833973,0,1,1,0,18485
21.09.2020,15:07:19.648316,24.008,28.744692,25.338653,-118.889741,2.199265,12.048766,2.521394,0.831605,0,1,1,0,18485
21.09.2020,15:07:20.162621,24.012,28.745738,25.341937,-118.857891,2.201282,12.052841,2.521464,0.836689,0,1,1,0,18485
21.09.2020,15:07:20.648400,24.011,28.746857,25.34207,-118.831144,2.201446,12.052581,2.521369,0.834655,0,1,1,0,18485
21.09.2020,15:07:21.160774,24.016,28.748397,25.341321,-118.802614,2.202616,12.052408,2.521296,0.833111,0,1,1,0,18485
21.09.2020,15:07:21.648363,24.01,28.746853,25.3407,-118.780761,2.201147,12.052911,2.521486,0.834101,0,1,1,0,18485
21.09.2020,15:07:22.162515,24.011,28.74719,25.340566,-118.755698,2.202592,12.051038,2.521197,0.834149,0,1,1,0,18485
21.09.2020,15:07:22.649184,24.013,28.746355,25.341344,-118.730424,2.200818,12.052477,2.521286,0.828518,0,1,1,0,18485
21.09.2020,15:07:23.162524,24.014,28.750976,25.345859,-118.705033,2.200271,12.051558,2.521383,0.831448,0,1,1,0,18485
21.09.2020,15:07:23.647498,24.013,28.747426,25.340941,-118.687467,2.201197,12.050413,2.521365,0.827802,0,1,1,0,18485
21.09.2020,15:07:24.162610,24.018,28.749046,25.341474,-118.668249,2.201451,12.047031,2.521325,0.834505,0,1,1,0,18485
21.09.2020,15:07:24.646979,24.014,28.750182,25.343527,-118.651346,2.20077,12.053656,2.521567,0.828348,0,1,1,0,18485
21.09.2020,15:07:25.162437,24.017,28.74994,25.342092,-118.632815,2.200598,12.051714,2.521353,0.831355,0,1,1,0,18485
21.09.2020,15:07:25.647288,24.019,28.753865,25.348789,-118.617242,2.201741,12.050188,2.521528,0.837199,0,1,1,0,18485
21.09.2020,15:07:26.162575,24.022,28.751281,25.347517,-118.602362,2.200851,12.055339,2.521549,0.833884,0,1,1,0,18485
21.09.2020,15:07:26.649244,24.021,28.749716,25.346572,-118.590007,2.199087,12.05409,2.521266,0.829561,0,1,1,0,18485
21.09.2020,15:07:27.162424,24.02,28.753292,25.347964,-118.575246,2.199662,12.049043,2.52133,0.835457,0,1,1,0,18485
21.09.2020,15:07:27.647699,24.018,28.75134,25.346606,-118.563803,2.199939,12.048731,2.521079,0.832989,0,1,1,0,18485
21.09.2020,15:07:28.160972,24.022,28.754755,25.347549,-118.549708,2.201368,12.052824,2.521455,0.833361,0,1,1,0,18485
21.09.2020,15:07:28.649253,24.019,28.75165,25.348135,-118.537029,2.200608,12.051142,2.521126,0.828062,0,1,1,0,18485
21.09.2020,15:07:29.148214,24.02,28.752468,25.34866,-118.521764,2.199835,12.054038,2.521321,0.831813,0,1,1,0,18485
21.09.2020,15:07:29.662478,24.022,28.753484,25.348853,-118.502767,2.199868,12.049633,2.521275,0.829681,0,1,1,0,18485
21.09.2020,15:07:30.146837,24.019,28.751194,25.346097,-118.486434,2.200992,12.056483,2.521175,0.831527,0,1,1,0,18485
21.09.2020,15:07:30.662462,24.025,28.754204,25.352585,-118.466278,2.199439,12.051558,2.520772,0.829844,0,1,1,0,18485
21.09.2020,15:07:31.148558,24.023,28.752348,25.351811,-118.449202,2.199192,12.051124,2.520893,0.830103,0,1,1,0,18485
21.09.2020,15:07:31.661359,24.024,28.755146,25.35421,-118.429071,2.199911,12.054038,2.521018,0.828357,0,1,1,0,18485
21.09.2020,15:07:32.146878,24.023,28.754741,25.354502,-118.409527,2.199594,12.04769,2.521461,0.834153,0,1,1,0,18485
21.09.2020,15:07:32.661589,24.026,28.753273,25.353636,-118.389892,2.199506,12.043736,2.520999,0.834142,0,1,1,0,18485
21.09.2020,15:07:33.146815,24.024,28.753369,25.354857,-118.373405,2.200925,12.046372,2.520816,0.831906,0,1,1,0,18485
21.09.2020,15:07:33.662664,24.027,28.754162,25.354737,-118.355061,2.201183,12.044048,2.520977,0.829231,0,1,1,0,18485
21.09.2020,15:07:34.148454,24.023,28.75469,25.353725,-118.340288,2.20143,12.061652,2.521337,0.834401,0,1,1,0,18485
21.09.2020,15:07:34.662069,24.021,28.752233,25.352986,-118.322657,2.19974,12.043702,2.521291,0.831041,0,1,1,0,18485
21.09.2020,15:07:35.148477,24.026,28.758818,25.356528,-118.30149,2.199668,12.042748,2.521291,0.832545,0,1,1,0,18485
21.09.2020,15:07:35.661769,24.031,28.758825,25.357133,-118.276568,2.198797,12.044638,2.521486,0.833303,0,1,1,0,18485
21.09.2020,15:07:36.156072,24.027,28.756289,25.357751,-118.253756,2.199321,12.05598,2.521401,0.832212,0,1,1,0,18485
21.09.2020,15:07:36.648490,24.031,28.760417,25.360276,-118.228052,2.199144,12.052564,2.521201,0.835834,0,1,1,0,18485
21.09.2020,15:07:37.160853,24.031,28.758325,25.356802,-118.203054,2.200196,12.046164,2.521166,0.834271,0,1,1,0,18485
21.09.2020,15:07:37.649341,24.027,28.754813,25.356501,-118.179457,2.199057,12.05912,2.521214,0.828408,0,1,1,0,18485
21.09.2020,15:07:38.162441,24.031,28.757778,25.360547,-118.151889,2.200191,12.042002,2.521408,0.83176,0,1,1,0,18485
21.09.2020,15:07:38.648400,24.031,28.75612,25.357818,-118.123282,2.201439,12.042488,2.521575,0.836792,0,1,1,0,18485
21.09.2020,15:07:39.162597,24.034,28.761772,25.359328,-118.086174,2.200054,12.052928,2.521397,0.826877,0,1,1,0,18485
21.09.2020,15:07:39.649219,24.031,28.761483,25.362551,-118.042577,2.200485,12.048089,2.521577,0.832378,0,1,1,0,18485
21.09.2020,15:07:40.160936,24.033,28.759051,25.361209,-117.993943,2.201014,12.050274,2.521407,0.830958,0,1,1,0,18485
21.09.2020,15:07:40.647878,24.035,28.762881,25.361475,-117.944484,2.200758,12.044447,2.521371,0.832028,0,1,1,0,18485
21.09.2020,15:07:41.162502,24.033,28.761426,25.361599,-117.900193,2.199728,12.045262,2.521167,0.827023,0,1,1,0,18485
21.09.2020,15:07:41.648443,24.033,28.761366,25.365895,-117.860438,2.198709,12.046806,2.521393,0.829226,0,1,1,0,18485
21.09.2020,15:07:42.146894,24.031,28.762292,25.365396,-117.824461,2.200339,12.04854,2.521157,0.836437,0,1,1,0,18485
21.09.2020,15:07:42.648170,24.03,28.761487,25.363161,-117.79263,2.200269,12.048211,2.521314,0.833973,0,1,1,0,18485
21.09.2020,15:07:43.160932,24.039,28.768587,25.368944,-117.760434,2.199829,12.046598,2.521603,0.835291,0,1,1,0,18485
21.09.2020,15:07:43.648389,24.029,28.762283,25.364663,-117.7321,2.19919,12.050795,2.520952,0.829593,0,1,1,0,18485
21.09.2020,15:07:44.160950,24.032,28.763707,25.36405,-117.692971,2.198819,12.052546,2.521264,0.827962,0,1,1,0,18485
21.09.2020,15:07:44.648371,24.032,28.763814,25.365757,-117.653126,2.20167,12.041828,2.521189,0.831536,0,1,1,0,18485
21.09.2020,15:07:45.161885,24.033,28.766772,25.369926,-117.612479,2.200038,12.048488,2.521178,0.830387,0,1,1,0,18485
21.09.2020,15:07:45.648307,24.035,28.769404,25.370534,-117.575313,2.200613,12.046841,2.521139,0.828684,0,1,1,0,18485
21.09.2020,15:07:46.160896,24.035,28.768142,25.367279,-117.53999,2.199328,12.045991,2.520995,0.831834,0,1,1,0,18485
21.09.2020,15:07:46.656489,24.035,28.767724,25.367641,-117.505926,2.200879,12.048644,2.521371,0.830196,0,1,1,0,18485
21.09.2020,15:07:47.148646,24.039,28.767494,25.369177,-117.469648,2.200564,12.058062,2.521119,0.827835,0,1,1,0,18485
21.09.2020,15:07:47.650359,24.037,28.768571,25.372002,-117.433515,2.201725,12.045384,2.521207,0.830715,0,1,1,0,18485
21.09.2020,15:07:48.147732,24.04,28.772677,25.371273,-117.398211,2.199925,12.046789,2.521451,0.829613,0,1,1,0,18485
21.09.2020,15:07:48.662346,24.038,28.770274,25.371428,-117.362095,2.200433,12.05135,2.520927,0.830815,0,1,1,0,18485
21.09.2020,15:07:49.147886,24.037,28.76995,25.368203,-117.331454,2.200298,12.051697,2.521092,0.831555,0,1,1,0,18485
21.09.2020,15:07:49.662734,24.044,28.775041,25.374326,-117.295439,2.200589,12.046216,2.521347,0.836331,0,1,1,0,18485
21.09.2020,15:07:50.148144,24.038,28.774399,25.372587,-117.263107,2.20058,12.057854,2.520941,0.834007,0,1,1,0,18485
21.09.2020,15:07:50.662502,24.043,28.778486,25.376541,-117.227522,2.201457,12.056241,2.521297,0.833199,0,1,1,0,18485
21.09.2020,15:07:51.156692,24.042,28.775621,25.375118,-117.19689,2.200272,12.044447,2.521029,0.833054,0,1,1,0,18485
21.09.2020,15:07:51.648598,24.041,28.775895,25.376105,-117.165518,2.19901,12.050916,2.521086,0.831345,0,1,1,0,18485
21.09.2020,15:07:52.161807,24.042,28.777845,25.375562,-117.136033,2.201062,12.0441,2.521111,0.831887,0,1,1,0,18485
21.09.2020,15:07:52.648729,24.042,28.779262,25.376754,-117.107653,2.199585,12.046234,2.521227,0.834059,0,1,1,0,18485
21.09.2020,15:07:53.163037,24.044,28.780059,25.37666,-117.079953,2.199519,12.051991,2.521329,0.828739,0,1,1,0,18485
21.09.2020,15:07:53.648971,24.045,28.781284,25.378324,-117.051727,2.199637,12.054489,2.521151,0.831386,0,1,1,0,18485
21.09.2020,15:07:54.162126,24.048,28.784347,25.379215,-117.025362,2.199278,12.050517,2.521231,0.835103,0,1,1,0,18485
21.09.2020,15:07:54.648841,24.051,28.786302,25.380771,-116.996771,2.200439,12.051697,2.52136,0.834416,0,1,1,0,18485
21.09.2020,15:07:55.161944,24.049,28.787088,25.381588,-116.970299,2.200509,12.038464,2.521319,0.83212,0,1,1,0,18485
21.09.2020,15:07:55.648895,24.045,28.786907,25.381148,-116.942516,2.200633,12.051332,2.521403,0.832469,0,1,1,0,18485
21.09.2020,15:07:56.162121,24.048,28.787984,25.38015,-116.913308,2.200768,12.048939,2.521272,0.830601,0,1,1,0,18485
21.09.2020,15:07:56.648402,24.052,28.791921,25.382889,-116.883098,2.200917,12.051575,2.521367,0.83248,0,1,1,0,18485
21.09.2020,15:07:57.162138,24.048,28.785493,25.381359,-116.854661,2.199488,12.053674,2.521136,0.826727,0,1,1,0,18485
21.09.2020,15:07:57.648763,24.05,28.790447,25.381644,-116.829282,2.199687,12.046129,2.521584,0.830997,0,1,1,0,18485
21.09.2020,15:07:58.162030,24.047,28.789493,25.381509,-116.800325,2.198662,12.050934,2.521569,0.829252,0,1,1,0,18485
21.09.2020,15:07:58.656885,24.049,28.788467,25.381959,-116.775311,2.199097,12.047829,2.521602,0.836388,0,1,1,0,18485
21.09.2020,15:07:59.148706,24.047,28.788912,25.383806,-116.748403,2.199841,12.046806,2.521284,0.834872,0,1,1,0,18485
21.09.2020,15:07:59.661994,24.053,28.795359,25.387728,-116.719231,2.201034,12.048471,2.521359,0.833362,0,1,1,0,18485
21.09.2020,15:08:00.148685,24.055,28.798397,25.38798,-116.694101,2.199826,12.05161,2.521294,0.82884,0,1,1,0,18485
21.09.2020,15:08:00.662653,24.057,28.798742,25.389655,-116.666062,2.200011,12.050483,2.521338,0.832779,0,1,1,0,18485
21.09.2020,15:08:01.147806,24.05,28.794959,25.388093,-116.638849,2.199824,12.050066,2.521695,0.831999,0,1,1,0,18485
21.09.2020,15:08:01.662976,24.053,28.796125,25.387439,-116.602784,2.200673,12.043355,2.522056,0.829465,0,1,1,0,18485
21.09.2020,15:08:02.148595,24.056,28.799259,25.390256,-116.564049,2.200414,12.048055,2.521293,0.833567,0,1,1,0,18485
21.09.2020,15:08:02.661947,24.054,28.800527,25.391631,-116.517252,2.200184,12.042886,2.521555,0.834906,0,1,1,0,18485
21.09.2020,15:08:03.148561,24.057,28.79904,25.390072,-116.472932,2.199805,12.046563,2.521383,0.833965,0,1,1,0,18485
21.09.2020,15:08:03.664156,24.056,28.80108,25.390123,-116.424125,2.199761,12.052911,2.521188,0.831488,0,1,1,0,18485
21.09.2020,15:08:04.156495,24.056,28.802595,25.392434,-116.375584,2.200288,12.054905,2.521142,0.83277,0,1,1,0,18485
21.09.2020,15:08:04.647867,24.056,28.80046,25.391664,-116.328357,2.201078,12.053067,2.521251,0.831195,0,1,1,0,18485
21.09.2020,15:08:05.162572,24.057,28.805453,25.394687,-116.281412,2.200308,12.055998,2.521384,0.828814,0,1,1,0,18485
21.09.2020,15:08:05.648627,24.059,28.804106,25.392717,-116.235311,2.200739,12.048349,2.521107,0.832179,0,1,1,0,18485
21.09.2020,15:08:06.161991,24.055,28.800714,25.391266,-116.187835,2.200246,12.054628,2.521279,0.830727,0,1,1,0,18485
21.09.2020,15:08:06.647724,24.065,28.811973,25.399138,-116.13658,2.200309,12.046494,2.521365,0.830379,0,1,1,0,18485
21.09.2020,15:08:07.160936,24.058,28.803008,25.392909,-116.088493,2.197455,12.051246,2.521057,0.8274,0,1,1,0,18485
21.09.2020,15:08:07.656562,24.056,28.804625,25.396568,-116.039425,2.197894,12.049997,2.521082,0.830064,0,1,1,0,18485
21.09.2020,15:08:08.146808,24.066,28.810972,25.398505,-115.987289,2.198067,12.059744,2.521037,0.831022,0,1,1,0,18485
21.09.2020,15:08:08.662430,24.061,28.808882,25.396856,-115.936158,2.197109,12.057073,2.521449,0.831996,0,1,1,0,18485
21.09.2020,15:08:09.156390,24.065,28.809495,25.398802,-115.892734,2.198005,12.049442,2.521404,0.834172,0,1,1,0,18485
21.09.2020,15:08:09.648447,24.064,28.809493,25.398678,-115.856828,2.197763,12.047378,2.521061,0.831098,0,1,1,0,18485
21.09.2020,15:08:10.162389,24.063,28.812058,25.399196,-115.805854,2.19746,12.046684,2.521408,0.82764,0,1,1,0,18485
21.09.2020,15:08:10.647475,24.068,28.811079,25.398101,-115.76216,2.197661,12.051991,2.521582,0.830104,0,1,1,0,18485
21.09.2020,15:08:11.161628,24.061,28.809305,25.399432,-115.727083,2.199825,12.051419,2.521219,0.832531,0,1,1,0,18485
21.09.2020,15:08:11.649154,24.066,28.813597,25.402704,-115.693258,2.198116,12.048818,2.5214,0.828674,0,1,1,0,18485
21.09.2020,15:08:12.163014,24.065,28.812547,25.401895,-115.6652,2.198589,12.046476,2.521266,0.826274,0,1,1,0,18485
21.09.2020,15:08:12.647420,24.067,28.812192,25.402271,-115.640141,2.198634,12.046789,2.521212,0.829428,0,1,1,0,18485
21.09.2020,15:08:13.147199,24.065,28.813911,25.40221,-115.610408,2.19865,12.048384,2.521394,0.828764,0,1,1,0,18485
21.09.2020,15:08:13.661130,24.068,28.815507,25.402712,-115.582947,2.197803,12.048558,2.521412,0.831489,0,1,1,0,18485
21.09.2020,15:08:14.148218,24.066,28.811158,25.401958,-115.554248,2.198416,12.039175,2.521385,0.832619,0,1,1,0,18485
21.09.2020,15:08:14.662764,24.07,28.817356,25.402877,-115.522725,2.198178,12.045557,2.52122,0.830733,0,1,1,0,18485
21.09.2020,15:08:15.146739,24.07,28.815159,25.403276,-115.494758,2.198602,12.040354,2.521419,0.83051,0,1,1,0,18485
21.09.2020,15:08:15.661179,24.071,28.816814,25.407204,-115.468947,2.197371,12.051176,2.521293,0.835599,0,1,1,0,18485
21.09.2020,15:08:16.156523,24.068,28.816513,25.405181,-115.448066,2.198261,12.051506,2.520982,0.829089,0,1,1,0,18485
21.09.2020,15:08:16.649233,24.072,28.818159,25.407114,-115.427123,2.198381,12.047569,2.521197,0.828552,0,1,1,0,18485
21.09.2020,15:08:17.161673,24.075,28.817469,25.407469,-115.405521,2.201341,12.050465,2.521518,0.83516,0,1,1,0,18485
21.09.2020,15:08:17.656441,24.074,28.821061,25.409839,-115.386256,2.200894,12.052425,2.521445,0.833777,0,1,1,0,18485
21.09.2020,15:08:18.148330,24.072,28.823631,25.410213,-115.365588,2.20054,12.054853,2.521265,0.829001,0,1,1,0,18485
21.09.2020,15:08:18.661605,24.075,28.824583,25.409984,-115.346661,2.199593,12.039626,2.521448,0.827119,0,1,1,0,18485
21.09.2020,15:08:19.148302,24.077,28.827147,25.410203,-115.324604,2.200955,12.055183,2.521133,0.834476,0,1,1,0,18485
21.09.2020,15:08:19.662353,24.075,28.82193,25.409352,-115.299885,2.20117,12.046095,2.52135,0.836272,0,1,1,0,18485
21.09.2020,15:08:20.148391,24.075,28.823423,25.411499,-115.275638,2.2016,12.052703,2.521009,0.835377,0,1,1,0,18485
21.09.2020,15:08:20.647566,24.075,28.824008,25.41251,-115.245086,2.200233,12.055044,2.521397,0.833045,0,1,1,0,18485
21.09.2020,15:08:21.162570,24.079,28.827418,25.41369,-115.211206,2.199928,12.051159,2.521235,0.82808,0,1,1,0,18485
21.09.2020,15:08:21.649186,24.078,28.826366,25.412939,-115.174476,2.20117,12.053188,2.521216,0.83641,0,1,1,0,18485
21.09.2020,15:08:22.162372,24.08,28.829614,25.415133,-115.132776,2.201005,12.054749,2.52094,0.831683,0,1,1,0,18485
21.09.2020,15:08:22.656585,24.08,28.830019,25.413616,-115.089802,2.200381,12.059328,2.521313,0.83755,0,1,1,0,18485
21.09.2020,15:08:23.148223,24.078,28.82938,25.412996,-115.046936,2.201087,12.054489,2.521543,0.828445,0,1,1,0,18485
21.09.2020,15:08:23.662391,24.079,28.829454,25.418323,-114.997942,2.20053,12.045124,2.521598,0.832501,0,1,1,0,18485
21.09.2020,15:08:24.148230,24.077,28.827428,25.41347,-114.953535,2.200205,12.050621,2.521202,0.832313,0,1,1,0,18485
21.09.2020,15:08:24.661709,24.081,28.829125,25.415626,-114.908085,2.200742,12.050049,2.521014,0.831035,0,1,1,0,18485
21.09.2020,15:08:25.147449,24.084,28.831332,25.416923,-114.864908,2.199205,12.047552,2.521315,0.830927,0,1,1,0,18485
21.09.2020,15:08:25.663167,24.086,28.836385,25.419185,-114.823127,2.198789,12.052356,2.521154,0.835518,0,1,1,0,18485
21.09.2020,15:08:26.156322,24.086,28.834213,25.420598,-114.788907,2.199569,12.050344,2.521122,0.831019,0,1,1,0,18485
21.09.2020,15:08:26.648284,24.085,28.838207,25.418838,-114.755822,2.200568,12.053969,2.52122,0.836803,0,1,1,0,18485
21.09.2020,15:08:27.162347,24.084,28.835834,25.419921,-114.726354,2.199687,12.048384,2.521077,0.829115,0,1,1,0,18485
21.09.2020,15:08:27.649162,24.079,28.830496,25.417135,-114.70307,2.201508,12.053396,2.521205,0.832003,0,1,1,0,18485
21.09.2020,15:08:28.162403,24.083,28.83405,25.417217,-114.679974,2.201524,12.049893,2.521209,0.832228,0,1,1,0,18485
21.09.2020,15:08:28.647528,24.085,28.837581,25.419454,-114.660636,2.201107,12.044204,2.521159,0.831483,0,1,1,0,18485
21.09.2020,15:08:29.160780,24.09,28.837601,25.420935,-114.63932,2.199782,12.053969,2.521297,0.833088,0,1,1,0,18485
21.09.2020,15:08:29.649106,24.089,28.840211,25.424689,-114.616933,2.19939,12.05331,2.521172,0.836742,0,1,1,0,18485
21.09.2020,15:08:30.160786,24.089,28.840797,25.42344,-114.593305,2.20054,12.046234,2.521231,0.829826,0,1,1,0,18485
21.09.2020,15:08:30.648747,24.089,28.840546,25.425444,-114.563829,2.200429,12.052338,2.521442,0.830115,0,1,1,0,18485
21.09.2020,15:08:31.161580,24.089,28.840179,25.424916,-114.527797,2.200371,12.045696,2.521352,0.834513,0,1,1,0,18485
