,date,time,TLoad,TAmp,TPlate,T4,VDetector,Elevation,V3,V4,Sky,Hot,Amp,Noise,LOMHz
6885,21.09.2020,2020-10-01 16:10:25.956601,25.993000000000002,30.926103,27.455211,55.679602,2.5108669999999997,90.0,2.497245,0.8219299999999999,0,1,1,1,17550
6886,21.09.2020,2020-10-01 16:10:26.448366,25.989,30.927057,27.455345,55.68639,2.509321,88.470573,2.4965610000000003,0.81781,0,1,1,1,17550
6887,21.09.2020,2020-10-01 16:10:26.962036,25.994,30.929508000000002,27.456122999999998,55.696036,2.507573,89.259073,2.49572,0.824268,0,1,1,1,17550
6888,21.09.2020,2020-10-01 16:10:27.448550,25.994,30.930859,27.456428000000002,55.69684399999999,2.510278,88.832364,2.496033,0.820451,0,1,1,1,17550
6889,21.09.2020,2020-10-01 16:10:27.962187,25.995,30.931790000000003,27.457297999999998,55.700593000000005,2.508968,88.832364,2.496281,0.8205549999999999,0,1,1,1,17550
6890,21.09.2020,2020-10-01 16:10:28.447500,25.993000000000002,30.930909999999997,27.458885,55.70223000000001,2.509066,89.010797,2.49605,0.8199299999999999,0,1,1,1,17550
6891,21.09.2020,2020-10-01 16:10:28.962672,25.991999999999997,30.930535,27.457513,55.710499,2.509023,89.048863,2.495978,0.8217909999999999,0,1,1,1,17550
6892,21.09.2020,2020-10-01 16:10:29.446972,25.991999999999997,30.929765999999997,27.45743,55.714075,2.5085040000000003,88.810103,2.496011,0.818261,0,1,1,1,17550
6893,21.09.2020,2020-10-01 16:10:29.962757,25.996,30.930909999999997,27.457921000000002,55.727421,2.508892,88.96753299999999,2.4960459999999998,0.819086,0,1,1,1,17550
6894,21.09.2020,2020-10-01 16:10:30.447855,25.991999999999997,30.929703000000003,27.456827,55.734648,2.507832,88.83904100000001,2.496138,0.822108,0,1,1,1,17550
6895,21.09.2020,2020-10-01 16:10:30.962644,25.999000000000002,30.934093,27.459128999999997,55.751215,2.508982,88.917897,2.49643,0.8229700000000001,0,1,1,1,17550
6896,21.09.2020,2020-10-01 16:10:31.448598,25.994,30.932605,27.456158000000002,55.755618999999996,2.509153,88.73719399999999,2.4961759999999997,0.820109,0,1,1,1,17550
6897,21.09.2020,2020-10-01 16:10:31.962716,26.0,30.936814000000002,27.459514000000002,55.776604000000006,2.5094990000000004,88.947028,2.495947,0.820008,0,1,1,1,17550
