,date,time,TLoad,TAmp,TPlate,T4,VDetector,Elevation,V3,V4,Sky,Hot,Amp,Noise,LOMHz
8008,21.09.2020,2020-10-01 16:31:30.257128,26.428,31.220028999999997,27.857246000000004,94.22636,1.361657,89.268312,2.497162,0.818706,1,0,1,0,18550
8009,21.09.2020,2020-10-01 16:31:30.748401,26.428,31.220563000000002,27.856371000000003,94.232372,1.360233,90.0,2.497065,0.8178880000000001,1,0,1,0,18550
8010,21.09.2020,2020-10-01 16:31:31.264142,26.428,31.220001,27.855876000000002,94.23518100000001,1.361512,90.0,2.4996869999999998,0.819651,1,0,1,0,18550
8011,21.09.2020,2020-10-01 16:31:31.756183,26.428,31.223699,27.859135,94.241956,1.359049,88.19538100000001,2.496491,0.8228629999999999,1,0,1,0,18550
8012,21.09.2020,2020-10-01 16:31:32.249245,26.432,31.223634999999998,27.855584000000004,94.24731899999999,1.359385,88.765211,2.497171,0.817612,1,0,1,0,18550
8013,21.09.2020,2020-10-01 16:31:32.761757,26.428,31.223096,27.858901,94.251823,1.358206,88.32093,2.496868,0.819257,1,0,1,0,18550
8014,21.09.2020,2020-10-01 16:31:33.250340,26.425,31.22158,27.855901,94.248421,1.358937,89.106826,2.497748,0.824968,1,0,1,0,18550
8015,21.09.2020,2020-10-01 16:31:33.761766,26.428,31.223865000000004,27.859748,94.258359,1.3596110000000001,90.0,2.499427,0.819744,1,0,1,0,18550
8016,21.09.2020,2020-10-01 16:31:34.250101,26.427,31.22532,27.859897999999998,94.261476,1.358193,89.021664,2.497995,0.8201799999999999,1,0,1,0,18550
8017,21.09.2020,2020-10-01 16:31:34.763238,26.421,31.222938,27.856918,94.263795,1.358076,88.592347,2.497585,0.8223219999999999,1,0,1,0,18550
8018,21.09.2020,2020-10-01 16:31:35.248607,26.432,31.230307,27.860113000000002,94.27126899999999,1.3587129999999998,90.0,2.499806,0.817681,1,0,1,0,18550
8019,21.09.2020,2020-10-01 16:31:35.761739,26.428,31.229575,27.85858,94.28059,1.358783,88.498147,2.497583,0.8248719999999999,1,0,1,0,18550
8020,21.09.2020,2020-10-01 16:31:36.248689,26.426,31.227774,27.859569,94.284284,1.3598219999999999,88.404025,2.497588,0.822139,1,0,1,0,18550
8021,21.09.2020,2020-10-01 16:31:36.762307,26.426,31.230293,27.857196000000002,94.286969,1.3592520000000001,90.0,2.499504,0.8230190000000001,1,0,1,0,18550
8022,21.09.2020,2020-10-01 16:31:37.249996,26.43,31.236774,27.861818,94.29610100000001,1.36029,87.932324,2.497884,0.819164,1,0,1,0,18550
8023,21.09.2020,2020-10-01 16:31:37.763202,26.43,31.230544000000002,27.859227,94.29767199999999,1.357077,90.0,2.499508,0.8257040000000001,1,0,1,0,18550
8024,21.09.2020,2020-10-01 16:31:38.250082,26.429000000000002,31.231227,27.858535999999997,94.299269,1.3545610000000001,89.05090799999999,2.496834,0.819392,1,0,1,0,18550
8025,21.09.2020,2020-10-01 16:31:38.763446,26.424,31.229153999999998,27.85708,94.301497,1.359917,89.773269,2.498707,0.820047,1,0,1,0,18550
8026,21.09.2020,2020-10-01 16:31:39.250044,26.427,31.233646999999998,27.858760999999998,94.310903,1.358566,90.0,2.49733,0.8207760000000001,1,0,1,0,18550
8027,21.09.2020,2020-10-01 16:31:39.763256,26.43,31.235048,27.856741999999997,94.32433499999999,1.358306,89.284428,2.498872,0.8235889999999999,1,0,1,0,18550
8028,21.09.2020,2020-10-01 16:31:40.256476,26.426,31.231571000000002,27.859677,94.32650100000001,1.3602940000000001,90.0,2.499098,0.820366,1,0,1,0,18550
8029,21.09.2020,2020-10-01 16:31:40.749249,26.432,31.237994,27.861931,94.345641,1.360637,88.679262,2.498084,0.823101,1,0,1,0,18550
8030,21.09.2020,2020-10-01 16:31:41.262061,26.429000000000002,31.238846999999996,27.860115999999998,94.351353,1.3592950000000001,90.0,2.498646,0.8224459999999999,1,0,1,0,18550
8031,21.09.2020,2020-10-01 16:31:41.749235,26.425,31.234121999999996,27.858528999999997,94.357324,1.360408,88.350716,2.498983,0.821293,1,0,1,0,18550
8032,21.09.2020,2020-10-01 16:31:42.263507,26.428,31.240828000000004,27.860509000000004,94.374282,1.360741,90.0,2.497199,0.823421,1,0,1,0,18550
8033,21.09.2020,2020-10-01 16:31:42.755803,26.430999999999997,31.241831,27.861853999999997,94.38040500000001,1.360953,89.327846,2.497684,0.824084,1,0,1,0,18550
