,date,time,TLoad,TAmp,TPlate,T4,VDetector,Elevation,V3,V4,Sky,Hot,Amp,Noise,LOMHz
6700,21.09.2020,2020-10-01 16:07:17.056573,25.951,30.860359999999996,27.407694,48.968612,0.801235,34.83117,2.514735,0.82931,1,0,1,0,17550
6701,21.09.2020,2020-10-01 16:07:17.555969,25.953000000000003,30.862510999999998,27.404353000000004,48.984276,0.8015329999999999,34.809828,2.5139240000000003,0.824175,1,0,1,0,17550
6702,21.09.2020,2020-10-01 16:07:18.056264,25.947,30.859669,27.40558,48.994913000000004,0.801367,34.825592,2.514121,0.8299120000000001,1,0,1,0,17550
6703,21.09.2020,2020-10-01 16:07:18.556966,25.947,30.858607,27.406817999999998,49.013102,0.801516,34.833092,2.514415,0.82585,1,0,1,0,17550
6704,21.09.2020,2020-10-01 16:07:19.056103,25.945999999999998,30.858249,27.406392999999998,49.028849,0.80108,34.841813,2.514266,0.831307,1,0,1,0,17550
6705,21.09.2020,2020-10-01 16:07:19.547492,25.944000000000003,30.856709999999996,27.405032000000002,49.039559000000004,0.801427,34.829703,2.514027,0.829824,1,0,1,0,17550
6706,21.09.2020,2020-10-01 16:07:20.046807,25.951,30.862747,27.408559999999998,49.061644,0.801678,34.82679,2.513819,0.8268280000000001,1,0,1,0,17550
6707,21.09.2020,2020-10-01 16:07:20.547176,25.951,30.85995,27.405102000000003,49.058036,0.801036,34.832183,2.514464,0.8309270000000001,1,0,1,0,17550
6708,21.09.2020,2020-10-01 16:07:21.060764,25.948,30.857983,27.407169,49.072313,0.801361,34.821191,2.5141709999999997,0.825031,1,0,1,0,17550
6709,21.09.2020,2020-10-01 16:07:21.547576,25.95,30.856972999999996,27.406653000000002,49.079798,0.8007529999999999,34.837348999999996,2.5142439999999997,0.830786,1,0,1,0,17550
6710,21.09.2020,2020-10-01 16:07:22.062460,25.945999999999998,30.855154,27.406966999999998,49.073879999999996,0.801004,34.830902,2.514079,0.8313280000000001,1,0,1,0,17550
6711,21.09.2020,2020-10-01 16:07:22.557272,25.949,30.851964000000002,27.406615000000002,49.080871,0.801294,34.826955,2.514341,0.8249920000000001,1,0,1,0,17550
6712,21.09.2020,2020-10-01 16:07:23.047505,25.95,30.851856,27.408405,49.086265000000004,0.801085,34.832844,2.513747,0.8306290000000001,1,0,1,0,17550
6713,21.09.2020,2020-10-01 16:07:23.561775,25.95,30.854105999999998,27.411405,49.070137,0.800971,34.831191,2.513649,0.8274879999999999,1,0,1,0,17550
6714,21.09.2020,2020-10-01 16:07:24.048312,25.949,30.849937,27.408223,49.074524,0.80153,34.825468,2.514032,0.824534,1,0,1,0,17550
6715,21.09.2020,2020-10-01 16:07:24.561863,25.948,30.847589000000003,27.406631,49.093033,0.801387,34.823608,2.513975,0.8249139999999999,1,0,1,0,17550
6716,21.09.2020,2020-10-01 16:07:25.047596,25.949,30.84517,27.406143,49.102342,0.801276,34.828236,2.5143020000000003,0.8277610000000001,1,0,1,0,17550
6717,21.09.2020,2020-10-01 16:07:25.561294,25.951999999999998,30.846553999999998,27.408144,49.114217,0.801175,34.831646,2.514349,0.829501,1,0,1,0,17550
6718,21.09.2020,2020-10-01 16:07:26.047516,25.949,30.843312,27.406894,49.122933,0.800651,34.836956,2.5139270000000002,0.828659,1,0,1,0,17550
6719,21.09.2020,2020-10-01 16:07:26.562581,25.949,30.841849,27.409088,49.135439,0.801154,34.828298,2.514094,0.828923,1,0,1,0,17550
6720,21.09.2020,2020-10-01 16:07:27.048282,25.95,30.840897,27.409829,49.140043,0.800949,34.825798,2.514308,0.826886,1,0,1,0,17550
6721,21.09.2020,2020-10-01 16:07:27.562417,25.953000000000003,30.843957,27.411346,49.154296,0.801374,34.824352000000005,2.514231,0.8291639999999999,1,0,1,0,17550
