,date,time,TLoad,TAmp,TPlate,T4,VDetector,Elevation,V3,V4,Sky,Hot,Amp,Noise,LOMHz
7358,21.09.2020,2020-10-01 16:20:17.256272,26.193,31.081965999999998,27.619177,76.211637,1.361477,26.464366,2.516712,0.827551,1,0,1,0,18550
7359,21.09.2020,2020-10-01 16:20:17.748497,26.195,31.088445,27.621823,76.210891,1.361831,26.544916999999998,2.5152669999999997,0.826676,1,0,1,0,18550
7360,21.09.2020,2020-10-01 16:20:18.262501,26.191,31.0825,27.620084999999996,76.20326999999999,1.360162,26.542111,2.5155950000000002,0.833548,1,0,1,0,18550
7361,21.09.2020,2020-10-01 16:20:18.746899,26.19,31.084534,27.620884000000004,76.19727900000001,1.359901,26.541997,2.5152419999999998,0.829709,1,0,1,0,18550
7362,21.09.2020,2020-10-01 16:20:19.261955,26.194000000000003,31.0851,27.621387,76.204353,1.360782,26.536934999999996,2.5156650000000003,0.831968,1,0,1,0,18550
7363,21.09.2020,2020-10-01 16:20:19.746941,26.19,31.085537,27.622787,76.199372,1.3602969999999999,26.536139000000002,2.5153380000000003,0.830943,1,0,1,0,18550
7364,21.09.2020,2020-10-01 16:20:20.262229,26.198,31.090803,27.62286,76.20496899999999,1.360859,26.539305,2.515207,0.824559,1,0,1,0,18550
7365,21.09.2020,2020-10-01 16:20:20.747266,26.191,31.085484,27.618063,76.201983,1.361313,26.547742,2.515343,0.8316399999999999,1,0,1,0,18550
7366,21.09.2020,2020-10-01 16:20:21.263231,26.191,31.086972999999997,27.62133,76.206879,1.361097,26.546167999999998,2.514855,0.831355,1,0,1,0,18550
7367,21.09.2020,2020-10-01 16:20:21.747368,26.195,31.090892999999998,27.623053000000002,76.212952,1.3609639999999998,26.533617,2.515717,0.8285469999999999,1,0,1,0,18550
7368,21.09.2020,2020-10-01 16:20:22.261437,26.195,31.089465999999998,27.622171999999996,76.212062,1.36178,26.540613,2.514954,0.825675,1,0,1,0,18550
7369,21.09.2020,2020-10-01 16:20:22.748097,26.195,31.093984999999996,27.621475,76.21120400000001,1.360942,26.541239,2.51518,0.826567,1,0,1,0,18550
7370,21.09.2020,2020-10-01 16:20:23.261553,26.194000000000003,31.092059999999996,27.622009999999996,76.210827,1.3607850000000001,26.547722999999998,2.515072,0.828066,1,0,1,0,18550
7371,21.09.2020,2020-10-01 16:20:23.747139,26.199,31.094214,27.624459,76.21413299999999,1.3612870000000001,26.546452000000002,2.515105,0.8315299999999999,1,0,1,0,18550
7372,21.09.2020,2020-10-01 16:20:24.261549,26.193,31.089551,27.619895,76.21139699999999,1.360759,26.543381,2.5152080000000003,0.8267959999999999,1,0,1,0,18550
7373,21.09.2020,2020-10-01 16:20:24.746959,26.195,31.093722999999997,27.624629,76.215649,1.3612959999999998,26.546509000000004,2.515268,0.834116,1,0,1,0,18550
7374,21.09.2020,2020-10-01 16:20:25.262047,26.195,31.090097999999998,27.623279999999998,76.220608,1.360291,26.543684000000002,2.515157,0.828277,1,0,1,0,18550
7375,21.09.2020,2020-10-01 16:20:25.746905,26.191999999999997,31.089152000000002,27.621828999999998,76.223486,1.3607870000000002,26.545353000000002,2.5155990000000004,0.828216,1,0,1,0,18550
7376,21.09.2020,2020-10-01 16:20:26.261284,26.194000000000003,31.094326000000002,27.624264,76.235085,1.3604559999999999,26.544708,2.515259,0.825642,1,0,1,0,18550
7377,21.09.2020,2020-10-01 16:20:26.747617,26.195999999999998,31.093819,27.623776,76.240147,1.3590010000000001,26.547855,2.5153209999999997,0.829839,1,0,1,0,18550
7378,21.09.2020,2020-10-01 16:20:27.261984,26.194000000000003,31.091033000000003,27.61999,76.24743199999999,1.360303,26.544575,2.514899,0.8340049999999999,1,0,1,0,18550
7379,21.09.2020,2020-10-01 16:20:27.746955,26.194000000000003,31.096922999999997,27.623221,76.25565300000001,1.360016,26.544253,2.5150349999999997,0.8333280000000001,1,0,1,0,18550
7380,21.09.2020,2020-10-01 16:20:28.262200,26.199,31.097878,27.626448,76.263535,1.359892,26.553334999999997,2.515282,0.825174,1,0,1,0,18550
7381,21.09.2020,2020-10-01 16:20:28.746980,26.195,31.095101,27.623611999999998,76.264811,1.360579,26.554434999999998,2.5153220000000003,0.8308110000000001,1,0,1,0,18550
7382,21.09.2020,2020-10-01 16:20:29.261910,26.195999999999998,31.096386,27.623794,76.27169,1.36124,26.547818,2.515175,0.8306629999999999,1,0,1,0,18550
7383,21.09.2020,2020-10-01 16:20:29.746953,26.193,31.093881,27.622534,76.26729499999999,1.360508,26.544348,2.515168,0.829993,1,0,1,0,18550
7384,21.09.2020,2020-10-01 16:20:30.261999,26.198,31.09897,27.625027000000003,76.27045799999999,1.360846,26.543419,2.515358,0.83295,1,0,1,0,18550
7385,21.09.2020,2020-10-01 16:20:30.747399,26.197,31.094998999999998,27.624416999999998,76.270415,1.360166,26.546813,2.514999,0.83221,1,0,1,0,18550
7386,21.09.2020,2020-10-01 16:20:31.248365,26.195999999999998,31.096684000000003,27.625527,76.27146,1.360568,26.538376,2.515371,0.8305819999999999,1,0,1,0,18550
7387,21.09.2020,2020-10-01 16:20:31.746812,26.2,31.095505,27.624367,76.274179,1.3608850000000001,26.544481,2.515112,0.8275379999999999,1,0,1,0,18550
7388,21.09.2020,2020-10-01 16:20:32.249248,26.194000000000003,31.089565999999998,27.621607,76.274027,1.3606129999999999,26.552196999999996,2.5150810000000003,0.826626,1,0,1,0,18550
7389,21.09.2020,2020-10-01 16:20:32.748570,26.195999999999998,31.093059999999998,27.623310999999998,76.277496,1.3608930000000001,26.536802,2.5152520000000003,0.828226,1,0,1,0,18550
7390,21.09.2020,2020-10-01 16:20:33.248906,26.195999999999998,31.090953000000003,27.625228999999997,76.280048,1.3611950000000002,26.548292,2.515368,0.826665,1,0,1,0,18550
7391,21.09.2020,2020-10-01 16:20:33.747306,26.193,31.089413,27.624263,76.285561,1.361712,26.541542,2.515186,0.830724,1,0,1,0,18550
7392,21.09.2020,2020-10-01 16:20:34.261702,26.203000000000003,31.094108000000002,27.627081,76.29548,1.36145,26.542243,2.51518,0.8312149999999999,1,0,1,0,18550
