,date,time,TLoad,TAmp,TPlate,T4,VDetector,Elevation,V3,V4,Sky,Hot,Amp,Noise,LOMHz
6276,21.09.2020,2020-10-01 15:57:47.056557,25.796999999999997,30.726363,27.264812,27.555738,1.6630330000000002,89.180596,2.4943299999999997,0.823743,1,0,1,0,16550
6277,21.09.2020,2020-10-01 15:57:47.548942,25.801,30.726608000000002,27.264311,27.555190999999997,1.6630770000000001,90.0,2.49682,0.824109,1,0,1,0,16550
6278,21.09.2020,2020-10-01 15:57:48.047758,25.801,30.726306,27.266647,27.556612,1.663947,88.07346700000001,2.4975650000000003,0.819207,1,0,1,0,16550
6279,21.09.2020,2020-10-01 15:57:48.561868,25.799,30.725899,27.264464,27.55221,1.6631509999999998,88.52096999999999,2.4970470000000002,0.819263,1,0,1,0,16550
6280,21.09.2020,2020-10-01 15:57:49.048523,25.796,30.722884000000004,27.263175,27.542189,1.663513,89.564796,2.497399,0.823131,1,0,1,0,16550
6281,21.09.2020,2020-10-01 15:57:49.549392,25.799,30.722858000000002,27.267068,27.54025,1.663643,90.0,2.497025,0.8258690000000001,1,0,1,0,16550
6282,21.09.2020,2020-10-01 15:57:50.049198,25.799,30.720821,27.266336,27.530352,1.662567,89.225721,2.497162,0.8234520000000001,1,0,1,0,16550
6283,21.09.2020,2020-10-01 15:57:50.562886,25.799,30.720688,27.265934,27.527540999999996,1.663389,90.0,2.4961450000000003,0.819941,1,0,1,0,16550
6284,21.09.2020,2020-10-01 15:57:51.049041,25.799,30.719365000000003,27.266924,27.524335999999998,1.662781,87.918269,2.495885,0.818815,1,0,1,0,16550
6285,21.09.2020,2020-10-01 15:57:51.564403,25.802,30.722168,27.267002,27.526199,1.66325,89.121084,2.4967349999999997,0.82575,1,0,1,0,16550
6286,21.09.2020,2020-10-01 15:57:52.056321,25.799,30.717987,27.265942,27.521471999999996,1.6628479999999999,88.026119,2.4972630000000002,0.8224020000000001,1,0,1,0,16550
6287,21.09.2020,2020-10-01 15:57:52.549468,25.804000000000002,30.718227000000002,27.267542,27.523843,1.6641150000000002,90.0,2.496261,0.8177300000000001,1,0,1,0,16550
6288,21.09.2020,2020-10-01 15:57:53.063392,25.8,30.716909,27.268499,27.527789000000002,1.663152,90.0,2.497425,0.8223440000000001,1,0,1,0,16550
6289,21.09.2020,2020-10-01 15:57:53.549371,25.802,30.714104,27.267358,27.526553999999997,1.663332,90.0,2.495878,0.822174,1,0,1,0,16550
6290,21.09.2020,2020-10-01 15:57:54.061588,25.801,30.714776,27.269047999999998,27.527617,1.6639599999999999,90.0,2.496236,0.816988,1,0,1,0,16550
6291,21.09.2020,2020-10-01 15:57:54.547554,25.801,30.711731,27.266381,27.525626000000003,1.6635259999999998,88.727228,2.495906,0.82435,1,0,1,0,16550
6292,21.09.2020,2020-10-01 15:57:55.061788,25.808000000000003,30.714415000000002,27.268871999999998,27.528746999999996,1.664116,88.451626,2.496642,0.8237399999999999,1,0,1,0,16550
6293,21.09.2020,2020-10-01 15:57:55.549953,25.801,30.71043,27.266147999999998,27.522159999999996,1.6628040000000002,89.583042,2.496245,0.8209690000000001,1,0,1,0,16550
6294,21.09.2020,2020-10-01 15:57:56.063215,25.808000000000003,30.713637,27.271534999999997,27.525284999999997,1.6636369999999998,88.457286,2.4973549999999998,0.823218,1,0,1,0,16550
6295,21.09.2020,2020-10-01 15:57:56.549983,25.805999999999997,30.71322,27.270763,27.528226,1.66297,88.21542,2.4972830000000004,0.8224389999999999,1,0,1,0,16550
6296,21.09.2020,2020-10-01 15:57:57.063272,25.807,30.713176,27.27194,27.538809999999998,1.663246,88.24951300000001,2.496575,0.8222719999999999,1,0,1,0,16550
6297,21.09.2020,2020-10-01 15:57:57.548583,25.808000000000003,30.712315999999998,27.273630999999998,27.544696999999996,1.6640000000000001,89.496471,2.49606,0.82419,1,0,1,0,16550
6298,21.09.2020,2020-10-01 15:57:58.063256,25.805999999999997,30.707853999999998,27.267953000000002,27.548131,1.6636099999999998,87.713121,2.497559,0.820774,1,0,1,0,16550
6299,21.09.2020,2020-10-01 15:57:58.550347,25.809,30.713548,27.272356,27.552103000000002,1.6634919999999997,88.170774,2.497272,0.8207700000000001,1,0,1,0,16550
6300,21.09.2020,2020-10-01 15:57:59.061877,25.813000000000002,30.709415999999997,27.273037,27.5592,1.663384,88.097327,2.496379,0.819709,1,0,1,0,16550
6301,21.09.2020,2020-10-01 15:57:59.548448,25.807,30.708820000000003,27.272406,27.556248999999998,1.663446,90.0,2.496649,0.821685,1,0,1,0,16550
6302,21.09.2020,2020-10-01 15:58:00.049183,25.807,30.702892,27.268889,27.562087,1.663042,90.0,2.496037,0.824119,1,0,1,0,16550
6303,21.09.2020,2020-10-01 15:58:00.561831,25.81,30.705778000000002,27.272197,27.568240999999997,1.663731,89.031649,2.496836,0.8222450000000001,1,0,1,0,16550
6304,21.09.2020,2020-10-01 15:58:01.048732,25.813000000000002,30.707743,27.274333000000002,27.573176,1.662909,88.873886,2.4963759999999997,0.818793,1,0,1,0,16550
6305,21.09.2020,2020-10-01 15:58:01.564141,25.813000000000002,30.705692,27.275785,27.565367,1.6628669999999999,88.222515,2.496657,0.823166,1,0,1,0,16550
6306,21.09.2020,2020-10-01 15:58:02.056625,25.811999999999998,30.706359000000003,27.274159,27.551778999999996,1.664094,90.0,2.4954810000000003,0.821366,1,0,1,0,16550
6307,21.09.2020,2020-10-01 15:58:02.549947,25.811,30.705195,27.273351,27.548316999999997,1.6645919999999998,90.0,2.497277,0.824326,1,0,1,0,16550
6308,21.09.2020,2020-10-01 15:58:03.061682,25.811999999999998,30.704662,27.273837,27.553718,1.663252,89.20344899999999,2.496802,0.822824,1,0,1,0,16550
6309,21.09.2020,2020-10-01 15:58:03.549844,25.818,30.705111,27.275564000000003,27.571071999999997,1.663182,90.0,2.496275,0.8211700000000001,1,0,1,0,16550
6310,21.09.2020,2020-10-01 15:58:04.061748,25.811999999999998,30.702491,27.27492,27.584027000000003,1.6636549999999999,90.0,2.49566,0.8213790000000001,1,0,1,0,16550
6311,21.09.2020,2020-10-01 15:58:04.547777,25.81,30.700560999999997,27.274358000000003,27.591517,1.6632060000000002,88.712047,2.496324,0.821558,1,0,1,0,16550
6312,21.09.2020,2020-10-01 15:58:05.061823,25.814,30.702871000000002,27.276360999999998,27.604421000000002,1.663315,90.0,2.495462,0.8248620000000001,1,0,1,0,16550
6313,21.09.2020,2020-10-01 15:58:05.548646,25.814,30.701193,27.273794,27.610869,1.6647299999999998,88.82159300000001,2.496861,0.8204110000000001,1,0,1,0,16550
6314,21.09.2020,2020-10-01 15:58:06.063263,25.813000000000002,30.699913000000002,27.275260999999997,27.619474,1.6630900000000002,87.57650600000001,2.495942,0.819836,1,0,1,0,16550
