,date,time,TLoad,TAmp,TPlate,T4,VDetector,Elevation,V3,V4,Sky,Hot,Amp,Noise,LOMHz
6781,21.09.2020,2020-10-01 16:09:00.356780,25.974,30.868796000000003,27.431827000000002,52.887935999999996,0.776165,53.316854000000006,2.509515,0.825724,1,0,1,0,17550
6782,21.09.2020,2020-10-01 16:09:00.847404,25.971,30.860584000000003,27.428237,52.882034,0.776185,53.302519,2.508867,0.8254889999999999,1,0,1,0,17550
6783,21.09.2020,2020-10-01 16:09:01.361879,25.973000000000003,30.863308,27.431578000000002,52.87713000000001,0.775924,53.322079,2.508384,0.824829,1,0,1,0,17550
6784,21.09.2020,2020-10-01 16:09:01.848221,25.97,30.858802,27.429682,52.876274,0.776045,53.321142,2.508744,0.824116,1,0,1,0,17550
6785,21.09.2020,2020-10-01 16:09:02.362488,25.968000000000004,30.856721999999998,27.426371999999997,52.881426,0.775813,53.312141000000004,2.5086779999999997,0.8231940000000001,1,0,1,0,17550
6786,21.09.2020,2020-10-01 16:09:02.848339,25.974,30.861596999999996,27.429057,52.887845999999996,0.776057,53.325146,2.508966,0.823973,1,0,1,0,17550
6787,21.09.2020,2020-10-01 16:09:03.362336,25.971999999999998,30.859336,27.429503000000004,52.891372,0.776081,53.322249,2.508892,0.825917,1,0,1,0,17550
6788,21.09.2020,2020-10-01 16:09:03.847483,25.968000000000004,30.857183000000003,27.427515999999997,52.89394,0.776104,53.316883,2.508868,0.82873,1,0,1,0,17550
6789,21.09.2020,2020-10-01 16:09:04.361704,25.971999999999998,30.860445000000002,27.428821000000003,52.901024,0.77612,53.33130799999999,2.50888,0.8268110000000001,1,0,1,0,17550
6790,21.09.2020,2020-10-01 16:09:04.847496,25.974,30.860228000000003,27.430713,52.907502,0.77569,53.32046,2.509115,0.824134,1,0,1,0,17550
6791,21.09.2020,2020-10-01 16:09:05.362346,25.971999999999998,30.85912,27.43035,52.915530000000004,0.7758510000000001,53.326452,2.5089330000000003,0.8233520000000001,1,0,1,0,17550
6792,21.09.2020,2020-10-01 16:09:05.847627,25.971999999999998,30.858962,27.430654999999998,52.919047,0.7755489999999999,53.324406999999994,2.508747,0.823458,1,0,1,0,17550
6793,21.09.2020,2020-10-01 16:09:06.361677,25.969,30.858037,27.428231,52.928931999999996,0.775687,53.326452,2.508966,0.8222649999999999,1,0,1,0,17550
6794,21.09.2020,2020-10-01 16:09:06.847499,25.971,30.857131,27.431617,52.937649,0.775937,53.317791,2.50916,0.819567,1,0,1,0,17550
