,date,time,TLoad,TAmp,TPlate,T4,VDetector,Elevation,V3,V4,Sky,Hot,Amp,Noise,LOMHz
7427,21.09.2020,2020-10-01 16:21:58.156024,26.237,31.125253000000004,27.655289,80.25893,1.335753,34.802433,2.512677,0.8231629999999999,1,0,1,0,18550
7428,21.09.2020,2020-10-01 16:21:58.647774,26.232,31.122999,27.653935999999998,80.27036700000001,1.3360379999999998,34.805532,2.512947,0.8264530000000001,1,0,1,0,18550
7429,21.09.2020,2020-10-01 16:21:59.161085,26.234,31.121021000000002,27.654328000000003,80.28759000000001,1.3344120000000002,34.805904,2.512794,0.8289270000000001,1,0,1,0,18550
7430,21.09.2020,2020-10-01 16:21:59.648964,26.237,31.128390999999997,27.656591,80.305525,1.334915,34.809477,2.512591,0.824075,1,0,1,0,18550
7431,21.09.2020,2020-10-01 16:22:00.161423,26.237,31.127052000000003,27.656464,80.321798,1.335598,34.810903,2.512636,0.823787,1,0,1,0,18550
7432,21.09.2020,2020-10-01 16:22:00.648884,26.234,31.124910999999997,27.654615000000003,80.33757800000001,1.335723,34.809064,2.512436,0.827627,1,0,1,0,18550
7433,21.09.2020,2020-10-01 16:22:01.161581,26.235,31.125506,27.656570000000002,80.348734,1.336166,34.811646,2.512586,0.8263950000000001,1,0,1,0,18550
7434,21.09.2020,2020-10-01 16:22:01.648947,26.238000000000003,31.126078000000003,27.655668,80.360857,1.336223,34.805552,2.512296,0.8300790000000001,1,0,1,0,18550
7435,21.09.2020,2020-10-01 16:22:02.148236,26.233,31.12208,27.653178999999998,80.366508,1.336106,34.801132,2.512611,0.82637,1,0,1,0,18550
7436,21.09.2020,2020-10-01 16:22:02.649115,26.235,31.124276000000002,27.655996999999996,80.367892,1.335158,34.807887,2.51253,0.830151,1,0,1,0,18550
7437,21.09.2020,2020-10-01 16:22:03.149605,26.237,31.128613,27.656301000000003,80.370166,1.335253,34.808134,2.512995,0.823591,1,0,1,0,18550
7438,21.09.2020,2020-10-01 16:22:03.648375,26.237,31.126590000000004,27.653476,80.367204,1.3353549999999998,34.810179999999995,2.512622,0.827622,1,0,1,0,18550
7439,21.09.2020,2020-10-01 16:22:04.147974,26.239,31.130118,27.660472,80.368394,1.335423,34.808671999999994,2.512441,0.8269270000000001,1,0,1,0,18550
7440,21.09.2020,2020-10-01 16:22:04.661011,26.237,31.126064000000003,27.656415999999997,80.361266,1.334989,34.81458,2.512975,0.825116,1,0,1,0,18550
7441,21.09.2020,2020-10-01 16:22:05.147961,26.239,31.127221000000002,27.657712,80.359868,1.335857,34.803094,2.512853,0.8234549999999999,1,0,1,0,18550
7442,21.09.2020,2020-10-01 16:22:05.662684,26.238000000000003,31.129137,27.65689,80.36070600000001,1.3360969999999999,34.806936,2.512638,0.825947,1,0,1,0,18550
7443,21.09.2020,2020-10-01 16:22:06.155982,26.235,31.125896,27.658490999999998,80.359625,1.335682,34.805366,2.513137,0.827683,1,0,1,0,18550
7444,21.09.2020,2020-10-01 16:22:06.656800,26.24,31.129338,27.657072999999997,80.36462900000001,1.3345049999999998,34.804024,2.513054,0.825058,1,0,1,0,18550
7445,21.09.2020,2020-10-01 16:22:07.148058,26.241999999999997,31.127962,27.656956,80.364373,1.334761,34.80958,2.5129610000000002,0.825443,1,0,1,0,18550
7446,21.09.2020,2020-10-01 16:22:07.649040,26.238000000000003,31.127674,27.659470000000002,80.364006,1.335177,34.808155,2.51269,0.8269299999999999,1,0,1,0,18550
7447,21.09.2020,2020-10-01 16:22:08.148282,26.238000000000003,31.125867,27.657126,80.361852,1.335292,34.813237,2.513025,0.8241719999999999,1,0,1,0,18550
7448,21.09.2020,2020-10-01 16:22:08.648163,26.238000000000003,31.128943,27.656444,80.353112,1.33575,34.803239000000005,2.51232,0.826932,1,0,1,0,18550
7449,21.09.2020,2020-10-01 16:22:09.147069,26.24,31.131239,27.661387,80.352941,1.3350629999999999,34.802721999999996,2.512693,0.824699,1,0,1,0,18550
7450,21.09.2020,2020-10-01 16:22:09.647634,26.24,31.131840999999998,27.659971000000002,80.341623,1.33522,34.814001,2.512593,0.828239,1,0,1,0,18550
7451,21.09.2020,2020-10-01 16:22:10.161507,26.241,31.130288,27.660425,80.34269599999999,1.335651,34.80045,2.512263,0.829152,1,0,1,0,18550
7452,21.09.2020,2020-10-01 16:22:10.656551,26.24,31.129398,27.658739,80.328466,1.3347639999999998,34.800740000000005,2.512897,0.826567,1,0,1,0,18550
7453,21.09.2020,2020-10-01 16:22:11.148160,26.234,31.127557,27.656784000000002,80.322779,1.334424,34.807556,2.512559,0.829468,1,0,1,0,18550
